Trip;amount;amountInHomeCurrency;category;conversionRate;country;countryCode;datePaid;homeCurrency;localCurrency;notes;michael;paymentMethod;place;latitude;longitude;type;numberOfDays;excludeFromAvg;addToBudget;categoryIcon;categoryColor;paymentMethodIcon;paymentMethodColor;paidById
Mexico;800;33,93;Restaurants;23,576;Mexiko;MX;28.10.2021;EUR;MXN;Gut essen oaxaca;33,93;Bar;Oaxaca de Juárez;17,063;-96,726;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;205;8,75;Getränke;23,435;Mexiko;MX;28.10.2021;EUR;MXN;Café mit Bier und mageritta;8,75;Bar;Oaxaca de Juárez;17,061;-96,725;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;250;10,67;Cafes;23,439;Mexiko;MX;28.10.2021;EUR;MXN;Frühstück ;10,67;Bar;;17,061;-96,725;Expense;1;FALSCH;FALSCH;local_cafe;#795548;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;550;23,46;Sehenswürdigkeiten;23,439;Mexiko;MX;27.10.2021;EUR;MXN;Wasserfälle;23,46;Bar;;16,868;-96,275;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;50;2,13;Sehenswürdigkeiten;23,439;Mexiko;MX;27.10.2021;EUR;MXN;Eintritt wasserfälle;2,13;Bar;;16,868;-96,275;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;75;3,2;Sehenswürdigkeiten;23,439;Mexiko;MX;27.10.2021;EUR;MXN;Ruinen;3,2;Bar;;17,061;-96,725;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;215;9,17;Cafes;23,439;Mexiko;MX;27.10.2021;EUR;MXN;Mittag ;9,17;Bar;;16,927;-96,359;Expense;1;FALSCH;FALSCH;local_cafe;#795548;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;40;1,71;Getränke;23,439;Mexiko;MX;27.10.2021;EUR;MXN;Gadorate;1,71;Bar;;16,868;-96,275;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;100;4,25;Sehenswürdigkeiten;23,516;Mexiko;MX;26.10.2021;EUR;MXN;;4,25;Bar;;17,041;-96,768;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;220;9,36;Restaurants;23,516;Mexiko;MX;26.10.2021;EUR;MXN;Food;9,36;Bar;;17,039;-96,789;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;500;21,26;Aktivitäten;23,516;Mexiko;MX;26.10.2021;EUR;MXN;;21,26;Bar;Oaxaca de Juárez;17,061;-96,727;Expense;1;FALSCH;FALSCH;rowing;#E91E63;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;950;40,53;Getränke;23,439;Mexiko;MX;26.10.2021;EUR;MXN;Sich in Bar betrinken ;40,53;Bar;Oaxaca de Juárez;17,061;-96,727;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;20;0,85;Transport;23,49;Mexiko;MX;25.10.2021;EUR;MXN;TIPP;0,85;Bar;Ciudad de México;19,43;-99,113;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;118;118;Unterkünfte;1;Mexiko;MX;25.10.2021;EUR;EUR;;118;Bar;Ciudad de México;19,427;-99,141;Expense;3;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;37;31,77;Transport;1,164;Mexiko;MX;25.10.2021;EUR;USD;Bus nach Oxaca;31,77;Bar;Centro;19,427;-99,142;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;80;3,41;Transport;23,49;Mexiko;MX;25.10.2021;EUR;MXN;;3,41;Bar;Ciudad de México;19,425;-99,143;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;35;1,49;Cafes;23,49;Mexiko;MX;25.10.2021;EUR;MXN;Mittag;1,49;Bar;;17,061;-96,727;Expense;1;FALSCH;FALSCH;local_cafe;#795548;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;60;2,55;Getränke;23,49;Mexiko;MX;25.10.2021;EUR;MXN;Corona;2,55;Bar;;17,061;-96,727;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;43;43;Aktivitäten;1;Mexiko;MX;24.10.2021;EUR;EUR;Ausflug;43;Bar;Ciudad de México;19,427;-99,141;Expense;1;FALSCH;FALSCH;rowing;#E91E63;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;270;11,49;Restaurants;23,498;Mexiko;MX;24.10.2021;EUR;MXN;;11,49;Bar;Ciudad de México;19,484;-99,118;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;160;6,81;Getränke;23,498;Mexiko;MX;23.10.2021;EUR;MXN;Bier;6,81;Bar;Ciudad de México;19,427;-99,141;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;32;1,36;Getränke;23,579;Mexiko;MX;23.10.2021;EUR;MXN;;1,36;Bar;Ciudad de México;19,427;-99,141;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;60;2,54;Shopping;23,579;Mexiko;MX;23.10.2021;EUR;MXN;USB ladegerät;2,54;Bar;Ciudad de México;19,427;-99,141;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;150;6,36;Transport;23,579;Mexiko;MX;23.10.2021;EUR;MXN;;6,36;Bar;Ciudad de México;19,427;-99,141;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;80;3,39;Sehenswürdigkeiten;23,579;Mexiko;MX;23.10.2021;EUR;MXN;Museum anrtopogia;3,39;Bar;Ciudad de México;19,427;-99,141;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;320;13,6;Andere Ausgaben;23,537;Frankreich;FR;22.10.2021;EUR;MXN;Sim card;13,6;Bar;;49,013;2,588;Expense;1;FALSCH;FALSCH;more;#FFB300;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;200;8,48;Restaurants;23,594;Mexiko;MX;22.10.2021;EUR;MXN;FRÜHSTÜCK ;8,48;Bar;Ciudad de México;19,427;-99,141;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;300;12,75;Transport;23,537;Frankreich;FR;22.10.2021;EUR;MXN;Taxi;12,75;Bar;;49,013;2,588;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;70;2,97;Getränke;23,594;Mexiko;MX;22.10.2021;EUR;MXN;;2,97;Bar;Ciudad de México;19,427;-99,141;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;10,71;10,71;Transport;1;Deutschland;DE;21.10.2021;EUR;EUR;Bahn;10,71;Bar;Köln;50,924;6,948;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;20;20;Andere Ausgaben;1;Mexiko;MX;21.10.2021;EUR;EUR;Reisekrankeveraichwrung;20;Bar;;20,702;-88,631;Expense;1;FALSCH;FALSCH;more;#FFB300;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;4520;191,58;Unterkünfte;23,594;Mexiko;MX;21.10.2021;EUR;MXN;Selina;191,58;Bar;Ciudad de México;19,427;-99,141;Expense;4;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;8;8;Getränke;1;Frankreich;FR;21.10.2021;EUR;EUR;Bier;8;Bar;Le Mesnil-Amelot;49,004;2,585;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;13;13;Transport;1;Deutschland;DE;21.10.2021;EUR;EUR;TAXI;13;Bar;Köln;50,943;6,957;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;18;18;Flüge;1;Deutschland;DE;19.10.2021;EUR;EUR;Wlan;18;Bar;;;;Expense;1;FALSCH;FALSCH;flight;#4285F4;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;828;828;Flüge;1;Deutschland;DE;18.10.2021;EUR;EUR;Hinflug;828;Bar;;;;Expense;1;FALSCH;FALSCH;flight;#4285F4;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
USA;3;3;Transport;1;Deutschland;DE;22.09.2024;EUR;EUR;Lime;1,5;Kreditkarte;Köln, Deutschland;50,921;6,962;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;9,18;9,18;Bier;1;Niederlande;NL;22.09.2024;EUR;EUR;Heiniken am ams;9,18;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;sports_bar;#FF7042;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;14,1;14,1;Transport;1;Deutschland;DE;22.09.2024;EUR;EUR;DB Ticket;7,05;Kreditkarte;Köln, Deutschland;50,921;6,962;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;6;5,37;Cafes;1,117;Vereinigte Staaten;US;21.09.2024;EUR;USD;Slots am Airport;2,69;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_cafe;#795548;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;2;1,79;Transport;1,114;Vereinigte Staaten;US;21.09.2024;EUR;USD;Trinkgeld uber;0,9;Kreditkarte;Las Vegas, USA;36,085;-115,151;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;17,44;15,65;Transport;1,114;Vereinigte Staaten;US;21.09.2024;EUR;USD;Über zum Flughafen;7,83;Kreditkarte;Las Vegas, USA;36,064;-115,136;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;44;39,49;Restaurants;1,114;Vereinigte Staaten;US;21.09.2024;EUR;USD;Frühstück;19,75;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;5,49;4,91;Getränke;1,117;Vereinigte Staaten;US;21.09.2024;EUR;USD;Cold coffe;2,46;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;5;4,49;Transport;1,113;Vereinigte Staaten;US;21.09.2024;EUR;USD;Buss pass;4,49;Kreditkarte;Las Vegas, USA;36,064;-115,136;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;2;1,79;Getränke;1,114;Vereinigte Staaten;US;20.09.2024;EUR;USD;Getränke m Automaten;1,79;Kreditkarte;Las Vegas, USA;36,058;-115,12;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;13,75;12,34;Restaurants;1,114;Vereinigte Staaten;US;20.09.2024;EUR;USD;Bucjito;12,34;Kreditkarte;Las Vegas, USA;36,058;-115,12;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;20;17,97;Poker;1,113;Vereinigte Staaten;US;19.09.2024;EUR;USD;Slots;17,97;Kreditkarte;Las Vegas, USA;36,17;-115,145;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;16;14,38;Transport;1,113;Vereinigte Staaten;US;19.09.2024;EUR;USD;Uber;14,38;Kreditkarte;Las Vegas, USA;36,082;-115,173;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;60;53,92;Cafes;1,113;Vereinigte Staaten;US;19.09.2024;EUR;USD;Blackjack;53,92;Kreditkarte;Las Vegas, USA;36,17;-115,143;Expense;1;FALSCH;FALSCH;local_cafe;#795548;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;5,02;4,51;Shopping;1,113;Vereinigte Staaten;US;19.09.2024;EUR;USD;7 eleven;4,51;Kreditkarte;Las Vegas, USA;36,171;-115,139;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;120;120;Unterkünfte;1;Vereinigte Staaten;US;19.09.2024;EUR;EUR;Air bnb vegas;120;Kreditkarte;Las Vegas, USA;36,172;-115,147;Expense;3;FALSCH;FALSCH;hotel;#DB4437;credit_card;#FFB300;hz9wV6p2KFWGkkHaRWvhuo2eILT2
USA;3,5;3,15;Wechselgebühren;1,113;Vereinigte Staaten;US;19.09.2024;EUR;USD;Seven elefen;3,15;Kreditkarte;Las Vegas, USA;36,171;-115,14;Expense;1;FALSCH;FALSCH;local_atm;#3F51B5;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;3,5;3,15;Wechselgebühren;1,113;Vereinigte Staaten;US;19.09.2024;EUR;USD;Abheben;3,15;Kreditkarte;Las Vegas, USA;36,171;-115,139;Expense;1;FALSCH;FALSCH;local_atm;#3F51B5;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;26,5;23,82;Restaurants;1,113;Vereinigte Staaten;US;19.09.2024;EUR;USD;Dennys;23,82;Kreditkarte;Las Vegas, USA;36,17;-115,143;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;1,69;1,52;Getränke;1,113;Vereinigte Staaten;US;19.09.2024;EUR;USD;ICE tea;1,52;Kreditkarte;Las Vegas, USA;36,171;-115,146;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;3;2,7;Poker;1,113;Vereinigte Staaten;US;19.09.2024;EUR;USD;Slots circa;2,7;Kreditkarte;Las Vegas, USA;36,171;-115,146;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;120;107,85;Poker;1,113;Vereinigte Staaten;US;19.09.2024;EUR;USD;Holdem limit;107,85;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;8;7,2;Wechselgebühren;1,111;Vereinigte Staaten;US;18.09.2024;EUR;USD;Abheben 2 mal;7,2;Kreditkarte;Las Vegas, USA;36,167;-115,144;Expense;1;FALSCH;FALSCH;local_atm;#3F51B5;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;120;107,85;Poker;1,113;Vereinigte Staaten;US;18.09.2024;EUR;USD;Poker mit viel Bier umsonst;107,85;Kreditkarte;Las Vegas, USA;36,172;-115,146;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;18;16,18;Restaurants;1,113;Vereinigte Staaten;US;18.09.2024;EUR;USD;Abendburger mint dounut;16,18;Kreditkarte;Las Vegas, USA;36,172;-115,146;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;2,79;2,51;Getränke;1,111;Vereinigte Staaten;US;18.09.2024;EUR;USD;Getränke;2,51;Kreditkarte;Las Vegas, USA;36,167;-115,144;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;9;8,09;Transport;1,112;Vereinigte Staaten;US;17.09.2024;EUR;USD;24 hourbticket lasvegas;8,09;Kreditkarte;Las Vegas, USA;36,164;-115,148;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;30;26,97;Poker;1,112;Vereinigte Staaten;US;17.09.2024;EUR;USD;Roulette mit einem bier;26,97;Kreditkarte;Las Vegas, USA;36,123;-115,168;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;4;3,6;Wechselgebühren;1,112;Vereinigte Staaten;US;17.09.2024;EUR;USD;ATM gebür;3,6;Kreditkarte;Las Vegas, USA;36,167;-115,148;Expense;1;FALSCH;FALSCH;local_atm;#3F51B5;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;5;4,49;Aktivitäten;1,112;Vereinigte Staaten;US;17.09.2024;EUR;USD;Slots spielen;4,49;Kreditkarte;Las Vegas, USA;36,171;-115,147;Expense;1;FALSCH;FALSCH;rowing;#E91E63;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;6,49;5,83;Shopping;1,112;Vereinigte Staaten;US;17.09.2024;EUR;USD;Tshirt vegas;5,83;Kreditkarte;Las Vegas, USA;36,171;-115,146;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;20;17,98;Poker;1,112;Vereinigte Staaten;US;17.09.2024;EUR;USD;Slot;17,98;Kreditkarte;Las Vegas, USA;36,123;-115,168;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;10;8,99;Poker;1,112;Vereinigte Staaten;US;17.09.2024;EUR;USD;Videopoker und ein kaffee;8,99;Kreditkarte;Las Vegas, USA;36,172;-115,147;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;10;8,99;Bier;1,112;Vereinigte Staaten;US;17.09.2024;EUR;USD;Bier am Pool Plaza 9 plus tip;8,99;Kreditkarte;Las Vegas, USA;36,172;-115,147;Expense;1;FALSCH;FALSCH;sports_bar;#FF7042;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;15,08;13,56;Restaurants;1,112;Vereinigte Staaten;US;17.09.2024;EUR;USD;Frühstück;13,56;Kreditkarte;Las Vegas, USA;36,171;-115,144;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;100;90,01;Poker;1,111;Vereinigte Staaten;US;17.09.2024;EUR;USD;Roulette mit einem bier;90,01;Kreditkarte;Las Vegas, USA;36,167;-115,144;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;200;179,8;Poker;1,112;Vereinigte Staaten;US;17.09.2024;EUR;USD;Bounty mtt;179,8;Kreditkarte;Las Vegas, USA;36,123;-115,168;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;89;89;Sehenswürdigkeiten;1;Deutschland;DE;16.09.2024;EUR;EUR;Grand canyon;89;Kreditkarte;Köln, Deutschland;50,921;6,962;Expense;1;FALSCH;FALSCH;museum;#8BC34A;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;4;3,59;Transport;1,113;Vereinigte Staaten;US;16.09.2024;EUR;USD;Duce buss;3,59;Kreditkarte;Las Vegas, USA;36,172;-115,147;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;5;4,49;Bier;1,113;Vereinigte Staaten;US;16.09.2024;EUR;USD;Ipa im Abc store;4,49;Kreditkarte;Las Vegas, USA;36,172;-115,147;Expense;1;FALSCH;FALSCH;sports_bar;#FF7042;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;10;9,02;Bier;1,108;Vereinigte Staaten;US;15.09.2024;EUR;USD;Bier im Casino;9,02;Kreditkarte;Las Vegas, USA;36,172;-115,147;Expense;1;FALSCH;FALSCH;sports_bar;#FF7042;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;15;13,53;Transport;1,108;Vereinigte Staaten;US;15.09.2024;EUR;USD;Shuttle Downtown;13,53;Kreditkarte;Las Vegas, USA;36,172;-115,147;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;185;166,9;Poker;1,108;Vereinigte Staaten;US;15.09.2024;EUR;USD;Ultimate holdem;166,9;Kreditkarte;Las Vegas, USA;36,171;-115,145;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;5;4,51;Aktivitäten;1,108;Vereinigte Staaten;US;15.09.2024;EUR;USD;Slots spielen;4,51;Kreditkarte;Las Vegas, USA;36,172;-115,147;Expense;1;FALSCH;FALSCH;rowing;#E91E63;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;410;369,88;Poker;1,108;Vereinigte Staaten;US;15.09.2024;EUR;USD;Poker im golden Nugget;369,88;Kreditkarte;Las Vegas, USA;36,172;-115,147;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;6;5,41;Getränke;1,108;Vereinigte Staaten;US;14.09.2024;EUR;USD;Power trink;5,41;Kreditkarte;Washington, USA;38,898;-77,005;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;12,5;11,28;Restaurants;1,108;Vereinigte Staaten;US;14.09.2024;EUR;USD;Sandwich;11,28;Kreditkarte;Washington, USA;38,946;-77,065;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;13;11,73;Bier;1,108;Vereinigte Staaten;US;14.09.2024;EUR;USD;Ipa Flughafen;11,73;Kreditkarte;Baltimore, USA;39,18;-76,666;Expense;1;FALSCH;FALSCH;sports_bar;#FF7042;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;20;18,04;Transport;1,108;Vereinigte Staaten;US;14.09.2024;EUR;USD;Ticket zum Airport Baltimore;18,04;Kreditkarte;Washington, USA;38,898;-77,006;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;4;3,61;Transport;1,108;Vereinigte Staaten;US;14.09.2024;EUR;USD;;3,61;Kreditkarte;Washington, USA;38,946;-77,065;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;3;2,71;Shopping;1,108;Vereinigte Staaten;US;14.09.2024;EUR;USD;Gedorate;2,71;Kreditkarte;Baltimore, USA;39,181;-76,667;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;26;23,46;Bier;1,108;Vereinigte Staaten;US;14.09.2024;EUR;USD;Bier im Flughafen;23,46;Kreditkarte;Baltimore, USA;39,18;-76,666;Expense;1;FALSCH;FALSCH;sports_bar;#FF7042;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;620;620;Unterkünfte;1;Vereinigte Staaten;US;14.09.2024;EUR;EUR;Plaza las vegas;620;Kreditkarte;Köln, Deutschland;50,924;6,948;Expense;6;FALSCH;FALSCH;hotel;#DB4437;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;2,3;2,07;Restaurants;1,108;Vereinigte Staaten;US;14.09.2024;EUR;USD;Dunkinndounat;2,07;Kreditkarte;Baltimore, USA;39,18;-76,666;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;246,5;246,5;Flüge;1;Vereinigte Staaten;US;14.09.2024;EUR;EUR;Flug von DC nach Las Vegas;123,25;Kreditkarte;Lindenau, Deutschland;51,399;13,729;Expense;1;FALSCH;FALSCH;flight;#4285F4;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;12;10,88;Restaurants;1,103;Vereinigte Staaten;US;13.09.2024;EUR;USD;Sandwich;10,88;Kreditkarte;Washington, USA;38,947;-77,066;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;3,65;3,29;Getränke;1,109;Vereinigte Staaten;US;13.09.2024;EUR;USD;Gedorate;3,29;Kreditkarte;Washington, USA;38,89;-77,049;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;82;73,94;Restaurants;1,109;Vereinigte Staaten;US;13.09.2024;EUR;USD;Bier und burger;73,94;Kreditkarte;Washington, USA;38,898;-77,03;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;15;13,52;Transport;1,109;Vereinigte Staaten;US;13.09.2024;EUR;USD;Über in dc;13,52;Kreditkarte;Washington, USA;38,935;-77,058;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;9,1;8,21;Transport;1,109;Vereinigte Staaten;US;13.09.2024;EUR;USD;Lime dc;8,21;Kreditkarte;Washington, USA;38,89;-77,049;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
USA;36;32,48;Bier;1,108;Vereinigte Staaten;US;13.09.2024;EUR;USD;Bier;32,48;Kreditkarte;Washington, USA;38,946;-77,065;Expense;1;FALSCH;FALSCH;sports_bar;#FF7042;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
